instrument,localSymbol,conId,expiry,exchange,multiplier,currency,file,firstDate,lastDate
10Y,10YK6,869928190,20260529,CBOT,1000,USD,10Y/10YK6.csv,2026-04-01 00:00:00,2026-05-29 00:00:00
10Y,10YM6,878753326,20260630,CBOT,1000,USD,10Y/10YM6.csv,2026-05-01 00:00:00,2026-07-01 00:00:00
10Y,10YN6,887699001,20260731,CBOT,1000,USD,10Y/10YN6.csv,2026-06-01 00:00:00,2026-07-31 00:00:00
10Y,10YQ6,897135098,20260831,CBOT,1000,USD,10Y/10YQ6.csv,2026-07-01 00:00:00,2026-08-14 00:00:00
10Y,10YU6,907006380,20260930,CBOT,1000,USD,10Y/10YU6.csv,2026-08-03 00:00:00,2026-08-14 00:00:00
ZN,ZNZ5,770327397,20251219,CBOT,1000,USD,ZN/ZNZ5.csv,2025-03-21 00:00:00,2025-12-19 00:00:00
ZN,ZNH6,792996527,20260320,CBOT,1000,USD,ZN/ZNH6.csv,2025-06-20 00:00:00,2026-03-20 00:00:00
ZN,ZNM6,815824229,20260618,CBOT,1000,USD,ZN/ZNM6.csv,2025-09-22 00:00:00,2026-06-22 00:00:00
ZN,ZNU6,840227361,20260921,CBOT,1000,USD,ZN/ZNU6.csv,2025-12-22 00:00:00,2026-08-14 00:00:00
ZN,ZNZ6,866514750,20261221,CBOT,1000,USD,ZN/ZNZ6.csv,2026-03-23 00:00:00,2026-08-14 00:00:00
ZN,ZNH7,893091637,20270319,CBOT,1000,USD,ZN/ZNH7.csv,2026-06-22 00:00:00,2026-08-14 00:00:00
30Y,30YU5,803599929,20250930,CBOT,1000,USD,30Y/30YU5.csv,2025-08-01 00:00:00,2025-10-01 00:00:00
30Y,30YV5,810969182,20251031,CBOT,1000,USD,30Y/30YV5.csv,2025-09-02 00:00:00,2025-10-31 00:00:00
30Y,30YX5,818615209,20251128,CBOT,1000,USD,30Y/30YX5.csv,2025-10-01 00:00:00,2025-11-28 00:00:00
30Y,30YZ5,827717161,20251231,CBOT,1000,USD,30Y/30YZ5.csv,2025-11-03 00:00:00,2025-12-31 00:00:00
30Y,30YF6,835061429,20260130,CBOT,1000,USD,30Y/30YF6.csv,2025-12-01 00:00:00,2026-01-30 00:00:00
30Y,30YG6,842590371,20260227,CBOT,1000,USD,30Y/30YG6.csv,2026-01-02 00:00:00,2026-02-27 00:00:00
30Y,30YH6,850790338,20260331,CBOT,1000,USD,30Y/30YH6.csv,2026-02-02 00:00:00,2026-04-01 00:00:00
30Y,30YJ6,859040522,20260430,CBOT,1000,USD,30Y/30YJ6.csv,2026-03-02 00:00:00,2026-05-01 00:00:00
30Y,30YK6,869928197,20260529,CBOT,1000,USD,30Y/30YK6.csv,2026-04-01 00:00:00,2026-05-29 00:00:00
30Y,30YM6,878753333,20260630,CBOT,1000,USD,30Y/30YM6.csv,2026-05-01 00:00:00,2026-07-01 00:00:00
30Y,30YN6,887699009,20260731,CBOT,1000,USD,30Y/30YN6.csv,2026-06-01 00:00:00,2026-07-31 00:00:00
30Y,30YQ6,897135107,20260831,CBOT,1000,USD,30Y/30YQ6.csv,2026-07-01 00:00:00,2026-08-14 00:00:00
30Y,30YU6,907006391,20260930,CBOT,1000,USD,30Y/30YU6.csv,2026-08-03 00:00:00,2026-08-14 00:00:00
ZB,ZBZ5,770327392,20251219,CBOT,1000,USD,ZB/ZBZ5.csv,2025-03-21 00:00:00,2025-12-19 00:00:00
ZB,ZBH6,792996522,20260320,CBOT,1000,USD,ZB/ZBH6.csv,2025-06-20 00:00:00,2026-03-20 00:00:00
ZB,ZBM6,815824224,20260618,CBOT,1000,USD,ZB/ZBM6.csv,2025-09-22 00:00:00,2026-06-22 00:00:00
ZB,ZBU6,840227357,20260921,CBOT,1000,USD,ZB/ZBU6.csv,2025-12-22 00:00:00,2026-08-14 00:00:00
ZB,ZBZ6,866514747,20261221,CBOT,1000,USD,ZB/ZBZ6.csv,2026-03-23 00:00:00,2026-08-14 00:00:00
ZB,ZBH7,893091632,20270319,CBOT,1000,USD,ZB/ZBH7.csv,2026-06-22 00:00:00,2026-08-14 00:00:00
MCL,MCLX5,661016549,20251020,NYMEX,100,USD,MCL/MCLX5.csv,2023-10-23 00:00:00,2025-10-21 00:00:00
MCL,MCLZ5,661016564,20251119,NYMEX,100,USD,MCL/MCLZ5.csv,2023-10-23 00:00:00,2025-11-20 00:00:00
MCL,MCLF6,661016561,20251218,NYMEX,100,USD,MCL/MCLF6.csv,2023-10-23 00:00:00,2025-12-19 00:00:00
MCL,MCLG6,661016540,20260116,NYMEX,100,USD,MCL/MCLG6.csv,2023-10-23 00:00:00,2026-01-16 00:00:00
MCL,MCLH6,661016581,20260219,NYMEX,100,USD,MCL/MCLH6.csv,2023-10-23 00:00:00,2026-02-20 00:00:00
MCL,MCLJ6,661016591,20260319,NYMEX,100,USD,MCL/MCLJ6.csv,2023-10-23 00:00:00,2026-03-20 00:00:00
MCL,MCLK6,661016514,20260420,NYMEX,100,USD,MCL/MCLK6.csv,2023-10-23 00:00:00,2026-04-21 00:00:00
MCL,MCLM6,661016544,20260518,NYMEX,100,USD,MCL/MCLM6.csv,2023-10-23 00:00:00,2026-05-19 00:00:00
MCL,MCLN6,661016559,20260618,NYMEX,100,USD,MCL/MCLN6.csv,2023-10-23 00:00:00,2026-06-22 00:00:00
MCL,MCLQ6,661016537,20260720,NYMEX,100,USD,MCL/MCLQ6.csv,2023-10-23 00:00:00,2026-07-21 00:00:00
MCL,MCLU6,661016525,20260819,NYMEX,100,USD,MCL/MCLU6.csv,2023-10-23 00:00:00,2026-08-14 00:00:00
MCL,MCLV6,661016531,20260921,NYMEX,100,USD,MCL/MCLV6.csv,2023-10-23 00:00:00,2026-08-14 00:00:00
MCL,MCLX6,661016596,20261019,NYMEX,100,USD,MCL/MCLX6.csv,2023-10-23 00:00:00,2026-08-14 00:00:00
MCL,MCLZ6,661016519,20261119,NYMEX,100,USD,MCL/MCLZ6.csv,2023-10-23 00:00:00,2026-08-14 00:00:00
MCL,MCLF7,666754638,20261218,NYMEX,100,USD,MCL/MCLF7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLG7,666754640,20270119,NYMEX,100,USD,MCL/MCLG7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLH7,666754655,20270219,NYMEX,100,USD,MCL/MCLH7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLJ7,666754620,20270319,NYMEX,100,USD,MCL/MCLJ7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLK7,666754625,20270419,NYMEX,100,USD,MCL/MCLK7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLM7,666754614,20270519,NYMEX,100,USD,MCL/MCLM7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLN7,666754611,20270621,NYMEX,100,USD,MCL/MCLN7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLQ7,666754617,20270719,NYMEX,100,USD,MCL/MCLQ7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLU7,666754650,20270819,NYMEX,100,USD,MCL/MCLU7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLV7,666754635,20270920,NYMEX,100,USD,MCL/MCLV7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLX7,666754645,20271019,NYMEX,100,USD,MCL/MCLX7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLZ7,666754628,20271118,NYMEX,100,USD,MCL/MCLZ7.csv,2023-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLF8,743329956,20271217,NYMEX,100,USD,MCL/MCLF8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLG8,743329986,20280119,NYMEX,100,USD,MCL/MCLG8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLH8,743329953,20280218,NYMEX,100,USD,MCL/MCLH8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLJ8,743329978,20280320,NYMEX,100,USD,MCL/MCLJ8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLK8,743329973,20280419,NYMEX,100,USD,MCL/MCLK8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLM8,743329968,20280519,NYMEX,100,USD,MCL/MCLM8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLN8,743329991,20280616,NYMEX,100,USD,MCL/MCLN8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLQ8,743329944,20280719,NYMEX,100,USD,MCL/MCLQ8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLU8,743329949,20280821,NYMEX,100,USD,MCL/MCLU8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLV8,743329966,20280919,NYMEX,100,USD,MCL/MCLV8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLX8,743329983,20281019,NYMEX,100,USD,MCL/MCLX8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLZ8,743329963,20281117,NYMEX,100,USD,MCL/MCLZ8.csv,2024-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLF9,832152194,20281218,NYMEX,100,USD,MCL/MCLF9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLG9,832152211,20290119,NYMEX,100,USD,MCL/MCLG9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLH9,832152178,20290216,NYMEX,100,USD,MCL/MCLH9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLJ9,832152214,20290319,NYMEX,100,USD,MCL/MCLJ9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLK9,832152183,20290419,NYMEX,100,USD,MCL/MCLK9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLM9,832152205,20290521,NYMEX,100,USD,MCL/MCLM9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLN9,832152189,20290618,NYMEX,100,USD,MCL/MCLN9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLQ9,832152184,20290719,NYMEX,100,USD,MCL/MCLQ9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLU9,832152200,20290820,NYMEX,100,USD,MCL/MCLU9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLV9,832152220,20290919,NYMEX,100,USD,MCL/MCLV9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLX9,832152217,20291019,NYMEX,100,USD,MCL/MCLX9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
MCL,MCLZ9,832152199,20291116,NYMEX,100,USD,MCL/MCLZ9.csv,2025-11-20 00:00:00,2026-08-14 00:00:00
